tripid,label
196568972,correct
196567702,incorrect
196569340,correct
196570508,correct
196572120,correct
196572140,correct
196573378,correct
196573427,correct
196572378,correct
196573795,incorrect
196573800,correct
196574984,correct
196575902,correct
196576011,incorrect
196575400,correct
196578567,correct
196577567,correct
196578745,correct
196579222,correct
196577226,correct
196579840,correct
196581404,correct
196569476,incorrect
196579722,correct
196581962,correct
196579254,correct
196581986,correct
196582370,correct
196582140,incorrect
196586044,incorrect
196586881,incorrect
196586506,correct
196587403,correct
196587687,correct
196586960,correct
196590875,correct
196590684,correct
196589719,correct
196590547,correct
196593123,correct
196595516,correct
196594451,correct
196597445,correct
196599297,correct
196600081,correct
196601260,correct
196602574,correct
196603519,correct
196601368,correct
196605553,correct
196605043,correct
196607163,correct
196607049,correct
196609191,correct
196609013,correct
196609752,incorrect
196608886,correct
196608116,correct
196614390,correct
196614710,correct
196615301,correct
196618396,incorrect
196617849,incorrect
196619021,correct
196618021,correct
196630063,correct
196628856,correct
196626102,correct
196608739,incorrect
196628923,incorrect
196633462,correct
196636094,incorrect
196646232,correct
196649545,correct
196648669,correct
196655400,correct
196657651,correct
196661640,incorrect
196666880,correct
196666480,correct
196678223,correct
196683240,correct
196675488,correct
196681240,correct
196686539,correct
196683659,correct
196694343,correct
196697410,correct
196704424,correct
196705369,incorrect
196714097,incorrect
196728677,correct
196726322,correct
196731638,correct
196727743,correct
196732705,correct
196745424,correct
196745620,correct
196746354,correct
196743487,correct
196752301,correct
196761323,correct
196760512,correct
196767525,correct
196790954,correct
196792660,correct
196800289,correct
196809572,correct
196808528,correct
196804768,correct
196816765,correct
196825307,correct
196813413,correct
196835452,correct
196850850,correct
196855195,correct
196858407,correct
196856208,incorrect
196857334,correct
196858394,correct
196866809,correct
196869049,correct
196868406,correct
196874974,incorrect
196876343,correct
196878664,correct
196880729,correct
196881578,correct
196887742,correct
196888316,correct
196890062,correct
196892650,correct
196895659,correct
196892279,incorrect
196896512,correct
196898304,correct
196898641,correct
196905297,correct
196904792,correct
196906483,correct
196906841,correct
196907019,correct
196907711,correct
196908225,correct
196909979,correct
196910950,correct
196915061,correct
196917003,correct
196917682,correct
196919531,correct
196920305,correct
196919739,incorrect
196924145,correct
196927037,correct
196927660,correct
196926928,incorrect
196926835,correct
196926501,correct
196929799,correct
196930527,correct
196931552,correct
196931264,correct
196932588,correct
196935542,correct
196936252,correct
196937683,correct
196939758,correct
196940311,correct
196941169,correct
196943062,correct
196942121,incorrect
196944775,correct
196945832,correct
196944943,correct
196946675,incorrect
196948918,incorrect
196949947,incorrect
196949396,correct
196943952,incorrect
196952056,correct
196952190,correct
196953564,correct
196953093,correct
196954547,correct
196955143,correct
196955837,correct
196957782,correct
196957157,correct
196958280,correct
196958051,correct
196957634,correct
196958565,correct
196959890,correct
196959758,correct
196960555,correct
196960473,correct
196960547,correct
196961410,correct
196961607,correct
196962004,correct
196961693,correct
196962063,incorrect
196962661,correct
196963219,correct
196963851,correct
196963932,incorrect
196965172,correct
196966289,correct
196964604,correct
196965573,correct
196963893,incorrect
196967914,correct
196967449,correct
196967737,correct
196968456,incorrect
196970366,correct
196970882,correct
196972569,correct
196973169,correct
196974159,correct
196974935,correct
196976525,correct
196978438,incorrect
196979146,correct
196979494,correct
196979135,correct
196981597,correct
196981748,correct
196983530,correct
196984612,correct
196984363,correct
196985806,correct
196964930,incorrect
196987372,correct
196987904,correct
196988757,correct
196990611,correct
196991931,correct
196992494,incorrect
196992453,correct
196993681,correct
196994248,correct
196993841,correct
196993786,incorrect
196993756,correct
196995443,correct
196993103,correct
196994547,correct
196995832,correct
196997372,correct
196999726,correct
196999801,correct
196999468,correct
197001367,correct
197002648,correct
197002646,correct
197002991,correct
197002840,correct
197003740,correct
197005173,correct
197004564,correct
197005416,correct
197003034,correct
197007218,correct
197007421,correct
197007503,correct
197008137,correct
197008348,correct
197009325,correct
197009645,correct
197010544,correct
197010156,correct
197011767,correct
197012254,correct
197013356,correct
197013790,correct
197016805,correct
197017192,correct
197020223,correct
197013051,incorrect
197023513,correct
197021250,correct
197024838,correct
197027032,correct
197026610,incorrect
197023557,correct
197019871,incorrect
197030505,correct
197032253,correct
197033666,correct
197032940,correct
197034128,correct
197036428,correct
197037750,correct
197038217,correct
197038067,correct
197042126,incorrect
197042067,correct
197044512,correct
197044016,correct
197048141,correct
197050466,correct
197050623,correct
197053577,correct
197054749,incorrect
197056596,incorrect
197057726,correct
197058700,correct
197059413,correct
197050724,incorrect
197062440,correct
197064523,correct
197064834,correct
197066678,correct
197067736,correct
197070104,incorrect
197070976,correct
197074693,incorrect
197075981,correct
197075221,correct
197077593,correct
197081641,correct
197087729,correct
197087134,correct
197087667,incorrect
197094312,correct
197096216,correct
197096306,correct
197098760,correct
197099466,correct
197101909,correct
197102637,incorrect
197104176,correct
197104204,correct
197104129,correct
197105830,correct
197111218,correct
197111694,incorrect
197112169,correct
197116181,incorrect
197116982,correct
197125498,correct
197127571,correct
197125170,correct
197132406,correct
197124599,incorrect
197137102,correct
197137776,incorrect
197138937,correct
197142735,correct
197140697,correct
197142622,correct
197143567,correct
197143857,correct
197147958,correct
197148912,correct
197150133,correct
197150903,incorrect
197149409,correct
197144915,incorrect
197153193,correct
197151631,correct
197153402,correct
197154889,correct
197155593,correct
197156685,correct
197154738,correct
197158643,correct
197159060,correct
197159336,correct
197160965,correct
197161129,incorrect
197161540,correct
197161832,correct
197161938,correct
197162880,correct
197163549,correct
197163368,correct
197163958,correct
197166018,correct
197166256,correct
197166031,correct
197165655,correct
197167523,correct
197167127,correct
197168360,correct
197168668,incorrect
197166847,correct
197168046,correct
197168816,incorrect
197168966,correct
197168592,correct
197168564,correct
197168706,correct
197170361,correct
197174891,incorrect
197174821,correct
197176480,correct
197177757,correct
197178332,correct
197179226,correct
197178240,correct
197179023,incorrect
197178508,correct
197179930,correct
197180904,incorrect
197182027,correct
197183848,correct
197185574,correct
197187178,correct
197183927,correct
197186438,correct
197187986,incorrect
197190607,correct
197192784,correct
197191446,correct
197194135,correct
197193147,correct
197193632,correct
197194323,incorrect
197195612,correct
197196001,correct
197197578,correct
197200418,incorrect
197199983,correct
197203015,correct
197207462,correct
197206935,correct
197208257,correct
197208559,correct
197211841,correct
197209222,correct
197213578,correct
197213836,incorrect
197215524,correct
197214083,correct
197217419,correct
197218139,correct
197218636,incorrect
197218852,correct
197218848,correct
197220185,correct
197220322,correct
197220267,correct
197221175,correct
197221752,correct
197225173,correct
197225162,correct
197227474,correct
197226767,correct
197227710,correct
197228343,correct
197229038,correct
197229916,correct
197229333,correct
197229249,correct
197229349,correct
197229967,correct
197229601,incorrect
197230753,correct
197231731,correct
197231211,correct
197231761,correct
197229361,correct
197231805,correct
197232997,correct
197236586,correct
197236385,correct
197234560,correct
197236896,correct
197238508,correct
197238998,correct
197240044,correct
197241385,correct
197242047,incorrect
197245755,correct
197246778,correct
197242970,correct
197243992,correct
197246981,correct
197248871,correct
197250558,correct
197254049,correct
197252147,correct
197254670,correct
197260939,correct
197263372,correct
197262453,correct
197262426,correct
197265526,correct
197269750,correct
197267996,incorrect
197268844,correct
197267855,correct
197273216,correct
197274347,correct
197271051,correct
197275343,incorrect
197275284,correct
197276425,correct
197279294,correct
197281705,correct
197283133,correct
197284211,correct
197283768,correct
197286045,correct
197285410,correct
197286960,correct
197271380,incorrect
197288417,correct
197291153,correct
197291311,correct
197291607,correct
197290944,correct
197294636,correct
197296869,correct
197296830,incorrect
197297055,correct
197297511,correct
197294696,correct
197297821,correct
197298696,incorrect
197301462,correct
197302262,incorrect
197301997,correct
197305617,correct
197306044,correct
197308163,correct
197307820,correct
197259828,correct
197309998,correct
197310333,correct
197312223,correct
197312743,correct
197310002,incorrect
197314295,correct
197313229,correct
197314635,correct
197314800,correct
197316519,correct
197318871,correct
197322679,correct
197322804,correct
197323505,incorrect
197324002,correct
